date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:39:52	58053/58053	---M--	200	added ('OK')	image/jpeg	etag:%225f180f92-e2c5%22	https://demo.artureanec.com/html/r-energy/img/man-2-img.jpg	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/man-2-img.jpg	(from https://demo.artureanec.com/html/r-energy/testimonials.html)
15:39:52	730896/730896	---M--	200	added ('OK')	image/png	etag:%225f180fae-b2710%22	https://demo.artureanec.com/html/r-energy/img/product-sl-2.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/product-sl-2.png	(from https://demo.artureanec.com/html/r-energy/shop-product.html)
15:39:53	39630/39630	---M--	200	added ('OK')	image/jpeg	etag:%225f180f70-9ace%22	https://demo.artureanec.com/html/r-energy/img/dark-team-1.jpg	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/dark-team-1.jpg	(from https://demo.artureanec.com/html/r-energy/team.html)
15:39:53	39000/39000	---M--	200	added ('OK')	image/jpeg	etag:%225f180f72-9858%22	https://demo.artureanec.com/html/r-energy/img/dark-team-4.jpg	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/dark-team-4.jpg	(from https://demo.artureanec.com/html/r-energy/team.html)
15:39:53	35665/35665	---M--	200	added ('OK')	image/jpeg	etag:%225f180f72-8b51%22	https://demo.artureanec.com/html/r-energy/img/dark-team-3.jpg	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/dark-team-3.jpg	(from https://demo.artureanec.com/html/r-energy/team.html)
15:39:53	39566/39566	---M--	200	added ('OK')	image/jpeg	etag:%225f180f71-9a8e%22	https://demo.artureanec.com/html/r-energy/img/dark-team-2.jpg	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/dark-team-2.jpg	(from https://demo.artureanec.com/html/r-energy/team.html)
15:39:54	2529/2529	---M--	200	added ('OK')	image/png	etag:%225f180f8c-9e1%22	https://demo.artureanec.com/html/r-energy/img/logo-1.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-1.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:54	1659/1659	---M--	200	added ('OK')	image/png	etag:%225f180f8d-67b%22	https://demo.artureanec.com/html/r-energy/img/logo-2.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-2.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:54	2247/2247	---M--	200	added ('OK')	image/png	etag:%225f180f8d-8c7%22	https://demo.artureanec.com/html/r-energy/img/logo-3.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-3.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:54	1866/1866	---M--	200	added ('OK')	image/png	etag:%225f180f8e-74a%22	https://demo.artureanec.com/html/r-energy/img/logo-4.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-4.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:54	2309/2309	---M--	200	added ('OK')	image/png	etag:%225f180f8f-905%22	https://demo.artureanec.com/html/r-energy/img/logo-5.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-5.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:55	1902/1902	---M--	200	added ('OK')	image/png	etag:%225f180f8f-76e%22	https://demo.artureanec.com/html/r-energy/img/logo-6.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-6.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:55	2066/2066	---M--	200	added ('OK')	image/png	etag:%225f180f90-812%22	https://demo.artureanec.com/html/r-energy/img/logo-7.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-7.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:55	3088/3088	---M--	200	added ('OK')	image/png	etag:%225f180f90-c10%22	https://demo.artureanec.com/html/r-energy/img/logo-8.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-8.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:55	1799/1799	---M--	200	added ('OK')	image/png	etag:%225f180f91-707%22	https://demo.artureanec.com/html/r-energy/img/logo-9.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-9.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:56	1396/1396	---M--	200	added ('OK')	image/png	etag:%225f180f8c-574%22	https://demo.artureanec.com/html/r-energy/img/logo-10.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-10.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:56	1922/1922	---M--	200	added ('OK')	image/png	etag:%225f180f8c-782%22	https://demo.artureanec.com/html/r-energy/img/logo-11.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-11.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
15:39:56	1592/1592	---M--	200	added ('OK')	image/png	etag:%225f180f8c-638%22	https://demo.artureanec.com/html/r-energy/img/logo-12.png	C:/My%20Web%20Sites/r/demo.artureanec.com/html/r-energy/img/logo-12.png	(from https://demo.artureanec.com/html/r-energy/logos.html)
